Index	Ts	t	HF	Weight	Tr	
9214	8.10E+02	9.21E+03	-8.27E+01	0	8.00E+02	
9215	8.10E+02	9.22E+03	-8.27E+01	0	8.00E+02	
9216	8.10E+02	9.22E+03	-8.27E+01	0	8.00E+02	
9217	8.10E+02	9.22E+03	-8.27E+01	0	8.00E+02	
9218	8.10E+02	9.22E+03	-8.27E+01	0	8.00E+02	
9219	8.10E+02	9.22E+03	-8.27E+01	0	8.00E+02	
9220	8.10E+02	9.22E+03	-8.27E+01	0	8.00E+02	
9221	8.10E+02	9.22E+03	-8.27E+01	0	8.00E+02	
9222	8.10E+02	9.22E+03	-8.27E+01	0	8.00E+02	
9223	8.10E+02	9.22E+03	-8.27E+01	0	8.00E+02	
9224	8.10E+02	9.22E+03	-8.27E+01	0	8.00E+02	
9225	8.10E+02	9.23E+03	-8.27E+01	0	8.00E+02	
9226	8.10E+02	9.23E+03	-8.27E+01	0	8.00E+02	
9227	8.10E+02	9.23E+03	-8.27E+01	0	8.00E+02	
9228	8.10E+02	9.23E+03	-8.27E+01	0	8.00E+02	
9229	8.10E+02	9.23E+03	-8.27E+01	0	8.00E+02	
9230	8.10E+02	9.23E+03	-8.27E+01	0	8.00E+02	
9231	8.10E+02	9.23E+03	-8.27E+01	0	8.00E+02	
9232	8.10E+02	9.23E+03	-8.27E+01	0	8.00E+02	
9233	8.10E+02	9.23E+03	-8.27E+01	0	8.00E+02	
9234	8.10E+02	9.23E+03	-8.27E+01	0	8.00E+02	
9235	8.10E+02	9.24E+03	-8.27E+01	0	8.00E+02	
9236	8.10E+02	9.24E+03	-8.27E+01	0	8.00E+02	
9237	8.10E+02	9.24E+03	-8.27E+01	0	8.00E+02	
9238	8.10E+02	9.24E+03	-8.27E+01	0	8.00E+02	
9239	8.10E+02	9.24E+03	-8.27E+01	0	8.00E+02	
9240	8.10E+02	9.24E+03	-8.27E+01	0	8.00E+02	
9241	8.10E+02	9.24E+03	-8.27E+01	0	8.00E+02	
9242	8.10E+02	9.24E+03	-8.27E+01	0	8.00E+02	
9243	8.10E+02	9.24E+03	-8.27E+01	0	8.00E+02	
9244	8.10E+02	9.24E+03	-8.27E+01	0	8.00E+02	
9245	8.10E+02	9.25E+03	-8.27E+01	0	8.00E+02	
9246	8.10E+02	9.25E+03	-8.27E+01	0	8.00E+02	
9247	8.10E+02	9.25E+03	-8.27E+01	0	8.00E+02	
9248	8.10E+02	9.25E+03	-8.27E+01	0	8.00E+02	
9249	8.10E+02	9.25E+03	-8.27E+01	0	8.00E+02	
9250	8.10E+02	9.25E+03	-8.27E+01	0	8.00E+02	
9251	8.10E+02	9.25E+03	-8.27E+01	0	8.00E+02	
9252	8.10E+02	9.25E+03	-8.27E+01	0	8.00E+02	
9253	8.10E+02	9.25E+03	-8.27E+01	0	8.00E+02	
9254	8.10E+02	9.25E+03	-8.27E+01	0	8.00E+02	
9255	8.10E+02	9.26E+03	-8.27E+01	0	8.00E+02	
9256	8.10E+02	9.26E+03	-8.27E+01	0	8.00E+02	
9257	8.10E+02	9.26E+03	-8.27E+01	0	8.00E+02	
9258	8.10E+02	9.26E+03	-8.27E+01	0	8.00E+02	
9259	8.10E+02	9.26E+03	-8.27E+01	0	8.00E+02	
9260	8.10E+02	9.26E+03	-8.27E+01	0	8.00E+02	
9261	8.10E+02	9.26E+03	-8.27E+01	0	8.00E+02	
9262	8.10E+02	9.26E+03	-8.27E+01	0	8.00E+02	
9263	8.10E+02	9.26E+03	-8.27E+01	0	8.00E+02	
9264	8.10E+02	9.26E+03	-8.27E+01	0	8.00E+02	
9265	8.10E+02	9.27E+03	-8.27E+01	0	8.00E+02	
9266	8.10E+02	9.27E+03	-8.27E+01	0	8.00E+02	
9267	8.10E+02	9.27E+03	-8.27E+01	0	8.00E+02	
9268	8.10E+02	9.27E+03	-8.27E+01	0	8.00E+02	
9269	8.10E+02	9.27E+03	-8.27E+01	0	8.00E+02	
9270	8.10E+02	9.27E+03	-8.27E+01	0	8.00E+02	
9271	8.10E+02	9.27E+03	-8.27E+01	0	8.00E+02	
9272	8.10E+02	9.27E+03	-8.27E+01	0	8.00E+02	
9273	8.10E+02	9.27E+03	-8.27E+01	0	8.00E+02	
9274	8.10E+02	9.27E+03	-8.27E+01	0	8.00E+02	
9275	8.10E+02	9.28E+03	-8.27E+01	0	8.00E+02	
9276	8.10E+02	9.28E+03	-8.27E+01	0	8.00E+02	
9277	8.10E+02	9.28E+03	-8.27E+01	0	8.00E+02	
9278	8.10E+02	9.28E+03	-8.27E+01	0	8.00E+02	
9279	8.10E+02	9.28E+03	-8.27E+01	0	8.00E+02	
9280	8.10E+02	9.28E+03	-8.27E+01	0	8.00E+02	
9281	8.10E+02	9.28E+03	-8.27E+01	0	8.00E+02	
9282	8.10E+02	9.28E+03	-8.27E+01	0	8.00E+02	
9283	8.10E+02	9.28E+03	-8.27E+01	0	8.00E+02	
9284	8.10E+02	9.28E+03	-8.27E+01	0	8.00E+02	
9285	8.10E+02	9.29E+03	-8.27E+01	0	8.00E+02	
9286	8.10E+02	9.29E+03	-8.27E+01	0	8.00E+02	
9287	8.10E+02	9.29E+03	-8.27E+01	0	8.00E+02	
9288	8.10E+02	9.29E+03	-8.27E+01	0	8.00E+02	
9289	8.10E+02	9.29E+03	-8.27E+01	0	8.00E+02	
9290	8.10E+02	9.29E+03	-8.27E+01	0	8.00E+02	
9291	8.10E+02	9.29E+03	-8.27E+01	0	8.00E+02	
9292	8.10E+02	9.29E+03	-8.27E+01	0	8.00E+02	
9293	8.10E+02	9.29E+03	-8.27E+01	0	8.00E+02	
9294	8.10E+02	9.29E+03	-8.27E+01	0	8.00E+02	
9295	8.10E+02	9.30E+03	-8.27E+01	0	8.00E+02	
9296	8.10E+02	9.30E+03	-8.27E+01	0	8.00E+02	
9297	8.10E+02	9.30E+03	-8.27E+01	0	8.00E+02	
9298	8.10E+02	9.30E+03	-8.27E+01	0	8.00E+02	
9299	8.10E+02	9.30E+03	-8.27E+01	0	8.00E+02	
9300	8.10E+02	9.30E+03	-8.27E+01	0	8.00E+02	
9301	8.10E+02	9.30E+03	-8.27E+01	0	8.00E+02	
9302	8.10E+02	9.30E+03	-8.27E+01	0	8.00E+02	
9303	8.10E+02	9.30E+03	-8.27E+01	0	8.00E+02	
9304	8.10E+02	9.30E+03	-8.27E+01	0	8.00E+02	
9305	8.10E+02	9.31E+03	-8.27E+01	0	8.00E+02	
9306	8.10E+02	9.31E+03	-8.27E+01	0	8.00E+02	
9307	8.10E+02	9.31E+03	-8.27E+01	0	8.00E+02	
9308	8.10E+02	9.31E+03	-8.27E+01	0	8.00E+02	
9309	8.10E+02	9.31E+03	-8.27E+01	0	8.00E+02	
9310	8.10E+02	9.31E+03	-8.27E+01	0	8.00E+02	
9311	8.10E+02	9.31E+03	-8.27E+01	0	8.00E+02	
9312	8.10E+02	9.31E+03	-8.27E+01	0	8.00E+02	
9313	8.10E+02	9.31E+03	-8.27E+01	0	8.00E+02	
9314	8.10E+02	9.31E+03	-8.27E+01	0	8.00E+02	
9315	8.10E+02	9.32E+03	-8.27E+01	0	8.00E+02	
9316	8.10E+02	9.32E+03	-8.27E+01	0	8.00E+02	
9317	8.10E+02	9.32E+03	-8.27E+01	0	8.00E+02	
9318	8.10E+02	9.32E+03	-8.27E+01	0	8.00E+02	
9319	8.10E+02	9.32E+03	-8.27E+01	0	8.00E+02	
9320	8.10E+02	9.32E+03	-8.27E+01	0	8.00E+02	
9321	8.10E+02	9.32E+03	-8.27E+01	0	8.00E+02	
9322	8.10E+02	9.32E+03	-8.27E+01	0	8.00E+02	
9323	8.10E+02	9.32E+03	-8.27E+01	0	8.00E+02	
9324	8.10E+02	9.32E+03	-8.27E+01	0	8.00E+02	
9325	8.10E+02	9.33E+03	-8.27E+01	0	8.00E+02	
9326	8.10E+02	9.33E+03	-8.27E+01	0	8.00E+02	
9327	8.10E+02	9.33E+03	-8.27E+01	0	8.00E+02	
9328	8.10E+02	9.33E+03	-8.27E+01	0	8.00E+02	
9329	8.10E+02	9.33E+03	-8.27E+01	0	8.00E+02	
9330	8.10E+02	9.33E+03	-8.27E+01	0	8.00E+02	
9331	8.10E+02	9.33E+03	-8.27E+01	0	8.00E+02	
9332	8.10E+02	9.33E+03	-8.27E+01	0	8.00E+02	
9333	8.10E+02	9.33E+03	-8.27E+01	0	8.00E+02	
9334	8.10E+02	9.33E+03	-8.27E+01	0	8.00E+02	
9335	8.10E+02	9.34E+03	-8.27E+01	0	8.00E+02	
9336	8.10E+02	9.34E+03	-8.27E+01	0	8.00E+02	
9337	8.10E+02	9.34E+03	-8.27E+01	0	8.00E+02	
9338	8.10E+02	9.34E+03	-8.27E+01	0	8.00E+02	
9339	8.10E+02	9.34E+03	-8.27E+01	0	8.00E+02	
9340	8.10E+02	9.34E+03	-8.27E+01	0	8.00E+02	
9341	8.10E+02	9.34E+03	-8.27E+01	0	8.00E+02	
9342	8.10E+02	9.34E+03	-8.27E+01	0	8.00E+02	
9343	8.10E+02	9.34E+03	-8.27E+01	0	8.00E+02	
9344	8.10E+02	9.34E+03	-8.27E+01	0	8.00E+02	
9345	8.10E+02	9.35E+03	-8.27E+01	0	8.00E+02	
9346	8.10E+02	9.35E+03	-8.27E+01	0	8.00E+02	
9347	8.10E+02	9.35E+03	-8.27E+01	0	8.00E+02	
9348	8.10E+02	9.35E+03	-8.27E+01	0	8.00E+02	
9349	8.10E+02	9.35E+03	-8.28E+01	0	8.00E+02	
9350	8.10E+02	9.35E+03	-8.28E+01	0	8.00E+02	
9351	8.10E+02	9.35E+03	-8.28E+01	0	8.00E+02	
9352	8.10E+02	9.35E+03	-8.28E+01	0	8.00E+02	
9353	8.10E+02	9.35E+03	-8.28E+01	0	8.00E+02	
9354	8.10E+02	9.35E+03	-8.27E+01	0	8.00E+02	
9355	8.10E+02	9.36E+03	-8.27E+01	0	8.00E+02	
9356	8.10E+02	9.36E+03	-8.27E+01	0	8.00E+02	
9357	8.10E+02	9.36E+03	-8.27E+01	0	8.00E+02	
9358	8.10E+02	9.36E+03	-8.27E+01	0	8.00E+02	
9359	8.10E+02	9.36E+03	-8.27E+01	0	8.00E+02	
9360	8.10E+02	9.36E+03	-8.27E+01	0	8.00E+02	
9361	8.10E+02	9.36E+03	-8.27E+01	0	8.00E+02	
9362	8.10E+02	9.36E+03	-8.27E+01	0	8.00E+02	
9363	8.10E+02	9.36E+03	-8.27E+01	0	8.00E+02	
9364	8.10E+02	9.36E+03	-8.27E+01	0	8.00E+02	
9365	8.10E+02	9.37E+03	-8.27E+01	0	8.00E+02	
9366	8.10E+02	9.37E+03	-8.27E+01	0	8.00E+02	
9367	8.10E+02	9.37E+03	-8.27E+01	0	8.00E+02	
9368	8.10E+02	9.37E+03	-8.27E+01	0	8.00E+02	
9369	8.10E+02	9.37E+03	-8.27E+01	0	8.00E+02	
9370	8.10E+02	9.37E+03	-8.27E+01	0	8.00E+02	
9371	8.10E+02	9.37E+03	-8.27E+01	0	8.00E+02	
9372	8.10E+02	9.37E+03	-8.27E+01	0	8.00E+02	
9373	8.10E+02	9.37E+03	-8.27E+01	0	8.00E+02	
9374	8.10E+02	9.37E+03	-8.27E+01	0	8.00E+02	
9375	8.10E+02	9.38E+03	-8.27E+01	0	8.00E+02	
9376	8.10E+02	9.38E+03	-8.27E+01	0	8.00E+02	
9377	8.10E+02	9.38E+03	-8.27E+01	0	8.00E+02	
9378	8.10E+02	9.38E+03	-8.27E+01	0	8.00E+02	
9379	8.10E+02	9.38E+03	-8.27E+01	0	8.00E+02	
9380	8.10E+02	9.38E+03	-8.27E+01	0	8.00E+02	
9381	8.10E+02	9.38E+03	-8.27E+01	0	8.00E+02	
9382	8.10E+02	9.38E+03	-8.27E+01	0	8.00E+02	
9383	8.10E+02	9.38E+03	-8.27E+01	0	8.00E+02	
9384	8.10E+02	9.38E+03	-8.27E+01	0	8.00E+02	
9385	8.10E+02	9.39E+03	-8.27E+01	0	8.00E+02	
9386	8.10E+02	9.39E+03	-8.27E+01	0	8.00E+02	
9387	8.10E+02	9.39E+03	-8.27E+01	0	8.00E+02	
9388	8.10E+02	9.39E+03	-8.27E+01	0	8.00E+02	
9389	8.10E+02	9.39E+03	-8.27E+01	0	8.00E+02	
9390	8.10E+02	9.39E+03	-8.27E+01	0	8.00E+02	
9391	8.10E+02	9.39E+03	-8.27E+01	0	8.00E+02	
9392	8.10E+02	9.39E+03	-8.27E+01	0	8.00E+02	
9393	8.10E+02	9.39E+03	-8.27E+01	0	8.00E+02	
9394	8.10E+02	9.39E+03	-8.27E+01	0	8.00E+02	
9395	8.10E+02	9.40E+03	-8.27E+01	0	8.00E+02	
9396	8.10E+02	9.40E+03	-8.27E+01	0	8.00E+02	
9397	8.10E+02	9.40E+03	-8.27E+01	0	8.00E+02	
9398	8.10E+02	9.40E+03	-8.27E+01	0	8.00E+02	
9399	8.10E+02	9.40E+03	-8.27E+01	0	8.00E+02	
9400	8.10E+02	9.40E+03	-8.27E+01	0	8.00E+02	
9401	8.10E+02	9.40E+03	-8.27E+01	0	8.00E+02	
9402	8.10E+02	9.40E+03	-8.27E+01	0	8.00E+02	
9403	8.10E+02	9.40E+03	-8.27E+01	0	8.00E+02	
9404	8.10E+02	9.40E+03	-8.27E+01	0	8.00E+02	
9405	8.10E+02	9.41E+03	-8.27E+01	0	8.00E+02	
9406	8.10E+02	9.41E+03	-8.27E+01	0	8.00E+02	
9407	8.10E+02	9.41E+03	-8.27E+01	0	8.00E+02	
9408	8.10E+02	9.41E+03	-8.27E+01	0	8.00E+02	
9409	8.10E+02	9.41E+03	-8.27E+01	0	8.00E+02	
9410	8.10E+02	9.41E+03	-8.27E+01	0	8.00E+02	
9411	8.10E+02	9.41E+03	-8.27E+01	0	8.00E+02	
9412	8.10E+02	9.41E+03	-8.27E+01	0	8.00E+02	
9413	8.10E+02	9.41E+03	-8.27E+01	0	8.00E+02	
9414	8.10E+02	9.41E+03	-8.27E+01	0	8.00E+02	
9415	8.10E+02	9.42E+03	-8.27E+01	0	8.00E+02	
9416	8.10E+02	9.42E+03	-8.27E+01	0	8.00E+02	
9417	8.10E+02	9.42E+03	-8.27E+01	0	8.00E+02	
9418	8.10E+02	9.42E+03	-8.27E+01	0	8.00E+02	
9419	8.10E+02	9.42E+03	-8.27E+01	0	8.00E+02	
9420	8.10E+02	9.42E+03	-8.27E+01	0	8.00E+02	
9421	8.10E+02	9.42E+03	-8.27E+01	0	8.00E+02	
9422	8.10E+02	9.42E+03	-8.27E+01	0	8.00E+02	
9423	8.10E+02	9.42E+03	-8.27E+01	0	8.00E+02	
9424	8.10E+02	9.42E+03	-8.27E+01	0	8.00E+02	
9425	8.10E+02	9.43E+03	-8.27E+01	0	8.00E+02	
9426	8.10E+02	9.43E+03	-8.27E+01	0	8.00E+02	
9427	8.10E+02	9.43E+03	-8.27E+01	0	8.00E+02	
9428	8.10E+02	9.43E+03	-8.27E+01	0	8.00E+02	
9429	8.10E+02	9.43E+03	-8.27E+01	0	8.00E+02	
9430	8.10E+02	9.43E+03	-8.27E+01	0	8.00E+02	
9431	8.10E+02	9.43E+03	-8.27E+01	0	8.00E+02	
9432	8.10E+02	9.43E+03	-8.27E+01	0	8.00E+02	
9433	8.10E+02	9.43E+03	-8.27E+01	0	8.00E+02	
9434	8.10E+02	9.43E+03	-8.27E+01	0	8.00E+02	
9435	8.10E+02	9.44E+03	-8.27E+01	0	8.00E+02	
9436	8.10E+02	9.44E+03	-8.27E+01	0	8.00E+02	
9437	8.10E+02	9.44E+03	-8.27E+01	0	8.00E+02	
9438	8.10E+02	9.44E+03	-8.27E+01	0	8.00E+02	
9439	8.10E+02	9.44E+03	-8.27E+01	0	8.00E+02	
9440	8.10E+02	9.44E+03	-8.27E+01	0	8.00E+02	
9441	8.10E+02	9.44E+03	-8.27E+01	0	8.00E+02	
9442	8.10E+02	9.44E+03	-8.27E+01	0	8.00E+02	
9443	8.10E+02	9.44E+03	-8.27E+01	0	8.00E+02	
9444	8.10E+02	9.44E+03	-8.27E+01	0	8.00E+02	
9445	8.10E+02	9.45E+03	-8.27E+01	0	8.00E+02	
9446	8.10E+02	9.45E+03	-8.27E+01	0	8.00E+02	
9447	8.10E+02	9.45E+03	-8.27E+01	0	8.00E+02	
9448	8.10E+02	9.45E+03	-8.27E+01	0	8.00E+02	
9449	8.10E+02	9.45E+03	-8.27E+01	0	8.00E+02	
9450	8.10E+02	9.45E+03	-8.27E+01	0	8.00E+02	
9451	8.10E+02	9.45E+03	-8.27E+01	0	8.00E+02	
9452	8.10E+02	9.45E+03	-8.27E+01	0	8.00E+02	
9453	8.10E+02	9.45E+03	-8.27E+01	0	8.00E+02	
9454	8.10E+02	9.45E+03	-8.27E+01	0	8.00E+02	
9455	8.10E+02	9.46E+03	-8.27E+01	0	8.00E+02	
9456	8.10E+02	9.46E+03	-8.27E+01	0	8.00E+02	
9457	8.10E+02	9.46E+03	-8.27E+01	0	8.00E+02	
9458	8.10E+02	9.46E+03	-8.27E+01	0	8.00E+02	
9459	8.10E+02	9.46E+03	-8.27E+01	0	8.00E+02	
9460	8.10E+02	9.46E+03	-8.27E+01	0	8.00E+02	
9461	8.10E+02	9.46E+03	-8.27E+01	0	8.00E+02	
9462	8.10E+02	9.46E+03	-8.27E+01	0	8.00E+02	
9463	8.10E+02	9.46E+03	-8.27E+01	0	8.00E+02	
9464	8.10E+02	9.46E+03	-8.27E+01	0	8.00E+02	
9465	8.10E+02	9.47E+03	-8.27E+01	0	8.00E+02	
9466	8.10E+02	9.47E+03	-8.27E+01	0	8.00E+02	
9467	8.10E+02	9.47E+03	-8.27E+01	0	8.00E+02	
9468	8.10E+02	9.47E+03	-8.27E+01	0	8.00E+02	
9469	8.10E+02	9.47E+03	-8.27E+01	0	8.00E+02	
9470	8.10E+02	9.47E+03	-8.27E+01	0	8.00E+02	
9471	8.10E+02	9.47E+03	-8.27E+01	0	8.00E+02	
9472	8.10E+02	9.47E+03	-8.27E+01	0	8.00E+02	
9473	8.10E+02	9.47E+03	-8.27E+01	0	8.00E+02	
9474	8.10E+02	9.47E+03	-8.27E+01	0	8.00E+02	
9475	8.10E+02	9.48E+03	-8.27E+01	0	8.00E+02	
9476	8.10E+02	9.48E+03	-8.27E+01	0	8.00E+02	
9477	8.10E+02	9.48E+03	-8.27E+01	0	8.00E+02	
9478	8.10E+02	9.48E+03	-8.27E+01	0	8.00E+02	
9479	8.10E+02	9.48E+03	-8.27E+01	0	8.00E+02	
9480	8.10E+02	9.48E+03	-8.27E+01	0	8.00E+02	
9481	8.10E+02	9.48E+03	-8.27E+01	0	8.00E+02	
9482	8.10E+02	9.48E+03	-8.27E+01	0	8.00E+02	
9483	8.10E+02	9.48E+03	-8.27E+01	0	8.00E+02	
9484	8.10E+02	9.48E+03	-8.27E+01	0	8.00E+02	
9485	8.10E+02	9.49E+03	-8.27E+01	0	8.00E+02	
9486	8.10E+02	9.49E+03	-8.27E+01	0	8.00E+02	
9487	8.10E+02	9.49E+03	-8.27E+01	0	8.00E+02	
9488	8.10E+02	9.49E+03	-8.27E+01	0	8.00E+02	
9489	8.10E+02	9.49E+03	-8.27E+01	0	8.00E+02	
9490	8.10E+02	9.49E+03	-8.27E+01	0	8.00E+02	
9491	8.10E+02	9.49E+03	-8.27E+01	0	8.00E+02	
9492	8.10E+02	9.49E+03	-8.27E+01	0	8.00E+02	
9493	8.10E+02	9.49E+03	-8.27E+01	0	8.00E+02	
9494	8.10E+02	9.49E+03	-8.27E+01	0	8.00E+02	
9495	8.10E+02	9.50E+03	-8.27E+01	0	8.00E+02	
9496	8.10E+02	9.50E+03	-8.27E+01	0	8.00E+02	
9497	8.10E+02	9.50E+03	-8.27E+01	0	8.00E+02	
9498	8.10E+02	9.50E+03	-8.27E+01	0	8.00E+02	
9499	8.10E+02	9.50E+03	-8.27E+01	0	8.00E+02	
9500	8.10E+02	9.50E+03	-8.27E+01	0	8.00E+02	
9501	8.10E+02	9.50E+03	-8.27E+01	0	8.00E+02	
9502	8.10E+02	9.50E+03	-8.27E+01	0	8.00E+02	
9503	8.10E+02	9.50E+03	-8.27E+01	0	8.00E+02	
9504	8.10E+02	9.50E+03	-8.27E+01	0	8.00E+02	
9505	8.10E+02	9.51E+03	-8.27E+01	0	8.00E+02	
9506	8.10E+02	9.51E+03	-8.27E+01	0	8.00E+02	
9507	8.10E+02	9.51E+03	-8.27E+01	0	8.00E+02	
9508	8.10E+02	9.51E+03	-8.27E+01	0	8.00E+02	
9509	8.10E+02	9.51E+03	-8.27E+01	0	8.00E+02	
9510	8.10E+02	9.51E+03	-8.27E+01	0	8.00E+02	
9511	8.10E+02	9.51E+03	-8.27E+01	0	8.00E+02	
9512	8.10E+02	9.51E+03	-8.27E+01	0	8.00E+02	
9513	8.10E+02	9.51E+03	-8.27E+01	0	8.00E+02	
9514	8.10E+02	9.51E+03	-8.27E+01	0	8.00E+02	
9515	8.10E+02	9.52E+03	-8.27E+01	0	8.00E+02	
9516	8.10E+02	9.52E+03	-8.27E+01	0	8.00E+02	
9517	8.10E+02	9.52E+03	-8.28E+01	0	8.00E+02	
9518	8.10E+02	9.52E+03	-8.28E+01	0	8.00E+02	
9519	8.10E+02	9.52E+03	-8.28E+01	0	8.00E+02	
9520	8.10E+02	9.52E+03	-8.28E+01	0	8.00E+02	
9521	8.10E+02	9.52E+03	-8.28E+01	0	8.00E+02	
9522	8.10E+02	9.52E+03	-8.28E+01	0	8.00E+02	
9523	8.10E+02	9.52E+03	-8.28E+01	0	8.00E+02	
9524	8.10E+02	9.52E+03	-8.28E+01	0	8.00E+02	
9525	8.10E+02	9.53E+03	-8.28E+01	0	8.00E+02	
9526	8.10E+02	9.53E+03	-8.28E+01	0	8.00E+02	
9527	8.10E+02	9.53E+03	-8.28E+01	0	8.00E+02	
9528	8.10E+02	9.53E+03	-8.28E+01	0	8.00E+02	
9529	8.10E+02	9.53E+03	-8.28E+01	0	8.00E+02	
9530	8.10E+02	9.53E+03	-8.28E+01	0	8.00E+02	
9531	8.10E+02	9.53E+03	-8.28E+01	0	8.00E+02	
9532	8.10E+02	9.53E+03	-8.28E+01	0	8.00E+02	
9533	8.10E+02	9.53E+03	-8.28E+01	0	8.00E+02	
9534	8.10E+02	9.53E+03	-8.28E+01	0	8.00E+02	
9535	8.10E+02	9.54E+03	-8.28E+01	0	8.00E+02	
9536	8.10E+02	9.54E+03	-8.28E+01	0	8.00E+02	
9537	8.10E+02	9.54E+03	-8.28E+01	0	8.00E+02	
9538	8.10E+02	9.54E+03	-8.28E+01	0	8.00E+02	
9539	8.10E+02	9.54E+03	-8.28E+01	0	8.00E+02	
9540	8.10E+02	9.54E+03	-8.27E+01	0	8.00E+02	
9541	8.10E+02	9.54E+03	-8.27E+01	0	8.00E+02	
9542	8.10E+02	9.54E+03	-8.27E+01	0	8.00E+02	
9543	8.10E+02	9.54E+03	-8.27E+01	0	8.00E+02	
9544	8.10E+02	9.54E+03	-8.27E+01	0	8.00E+02	
9545	8.10E+02	9.55E+03	-8.27E+01	0	8.00E+02	
9546	8.10E+02	9.55E+03	-8.27E+01	0	8.00E+02	
9547	8.10E+02	9.55E+03	-8.27E+01	0	8.00E+02	
9548	8.10E+02	9.55E+03	-8.27E+01	0	8.00E+02	
9549	8.10E+02	9.55E+03	-8.27E+01	0	8.00E+02	
9550	8.10E+02	9.55E+03	-8.27E+01	0	8.00E+02	
9551	8.10E+02	9.55E+03	-8.27E+01	0	8.00E+02	
9552	8.10E+02	9.55E+03	-8.27E+01	0	8.00E+02	
9553	8.10E+02	9.55E+03	-8.27E+01	0	8.00E+02	
9554	8.10E+02	9.55E+03	-8.27E+01	0	8.00E+02	
9555	8.10E+02	9.56E+03	-8.27E+01	0	8.00E+02	
9556	8.10E+02	9.56E+03	-8.27E+01	0	8.00E+02	
9557	8.10E+02	9.56E+03	-8.27E+01	0	8.00E+02	
9558	8.10E+02	9.56E+03	-8.27E+01	0	8.00E+02	
9559	8.10E+02	9.56E+03	-8.27E+01	0	8.00E+02	
9560	8.10E+02	9.56E+03	-8.27E+01	0	8.00E+02	
9561	8.10E+02	9.56E+03	-8.27E+01	0	8.00E+02	
9562	8.10E+02	9.56E+03	-8.27E+01	0	8.00E+02	
9563	8.10E+02	9.56E+03	-8.27E+01	0	8.00E+02	
9564	8.10E+02	9.56E+03	-8.27E+01	0	8.00E+02	
9565	8.10E+02	9.57E+03	-8.27E+01	0	8.00E+02	
9566	8.10E+02	9.57E+03	-8.27E+01	0	8.00E+02	
9567	8.10E+02	9.57E+03	-8.27E+01	0	8.00E+02	
9568	8.10E+02	9.57E+03	-8.27E+01	0	8.00E+02	
9569	8.10E+02	9.57E+03	-8.27E+01	0	8.00E+02	
9570	8.10E+02	9.57E+03	-8.27E+01	0	8.00E+02	
9571	8.10E+02	9.57E+03	-8.27E+01	0	8.00E+02	
9572	8.10E+02	9.57E+03	-8.27E+01	0	8.00E+02	
9573	8.10E+02	9.57E+03	-8.27E+01	0	8.00E+02	
9574	8.10E+02	9.57E+03	-8.27E+01	0	8.00E+02	
9575	8.10E+02	9.58E+03	-8.27E+01	0	8.00E+02	
9576	8.10E+02	9.58E+03	-8.27E+01	0	8.00E+02	
9577	8.10E+02	9.58E+03	-8.27E+01	0	8.00E+02	
9578	8.10E+02	9.58E+03	-8.27E+01	0	8.00E+02	
9579	8.10E+02	9.58E+03	-8.27E+01	0	8.00E+02	
9580	8.10E+02	9.58E+03	-8.27E+01	0	8.00E+02	
9581	8.10E+02	9.58E+03	-8.27E+01	0	8.00E+02	
9582	8.10E+02	9.58E+03	-8.27E+01	0	8.00E+02	
9583	8.10E+02	9.58E+03	-8.27E+01	0	8.00E+02	
9584	8.10E+02	9.58E+03	-8.27E+01	0	8.00E+02	
9585	8.10E+02	9.59E+03	-8.27E+01	0	8.00E+02	
9586	8.10E+02	9.59E+03	-8.27E+01	0	8.00E+02	
9587	8.10E+02	9.59E+03	-8.27E+01	0	8.00E+02	
9588	8.10E+02	9.59E+03	-8.27E+01	0	8.00E+02	
9589	8.10E+02	9.59E+03	-8.27E+01	0	8.00E+02	
9590	8.10E+02	9.59E+03	-8.27E+01	0	8.00E+02	
9591	8.10E+02	9.59E+03	-8.27E+01	0	8.00E+02	
9592	8.10E+02	9.59E+03	-8.27E+01	0	8.00E+02	
9593	8.10E+02	9.59E+03	-8.27E+01	0	8.00E+02	
9594	8.10E+02	9.59E+03	-8.27E+01	0	8.00E+02	
9595	8.10E+02	9.60E+03	-8.27E+01	0	8.00E+02	
9596	8.10E+02	9.60E+03	-8.27E+01	0	8.00E+02	
9597	8.10E+02	9.60E+03	-8.27E+01	0	8.00E+02	
9598	8.10E+02	9.60E+03	-8.27E+01	0	8.00E+02	
9599	8.10E+02	9.60E+03	-8.27E+01	0	8.00E+02	
9600	8.10E+02	9.60E+03	-8.27E+01	0	8.00E+02	
9601	8.10E+02	9.60E+03	-8.27E+01	0	8.00E+02	
9602	8.10E+02	9.60E+03	-8.27E+01	0	8.00E+02	
9603	8.10E+02	9.60E+03	-8.27E+01	0	8.00E+02	
9604	8.10E+02	9.60E+03	-8.27E+01	0	8.00E+02	
9605	8.10E+02	9.61E+03	-8.27E+01	0	8.00E+02	
9606	8.10E+02	9.61E+03	-8.27E+01	0	8.00E+02	
9607	8.10E+02	9.61E+03	-8.27E+01	0	8.00E+02	
9608	8.10E+02	9.61E+03	-8.27E+01	0	8.00E+02	
9609	8.10E+02	9.61E+03	-8.27E+01	0	8.00E+02	
9610	8.10E+02	9.61E+03	-8.27E+01	0	8.00E+02	
9611	8.10E+02	9.61E+03	-8.27E+01	0	8.00E+02	
9612	8.10E+02	9.61E+03	-8.27E+01	0	8.00E+02	
